title="2D heat conduction problem"
variables="x","y","T"
0.21,1.42,16.735
0.21,1.43,16.76
0.21,1.44,16.783
0.21,1.45,16.804
0.21,1.46,16.823
0.21,1.47,16.841
0.21,1.48,16.857
0.21,1.49,16.872
0.21,1.5,16.885
0.21,1.51,16.896
0.21,1.52,16.905
0.21,1.53,16.913
0.21,1.54,16.919
0.21,1.55,16.924
0.21,1.56,16.926
0.21,1.57,16.927
0.21,1.58,16.926
0.21,1.59,16.924
0.21,1.6,16.92
0.21,1.61,16.914
0.21,1.62,16.907
0.21,1.63,16.898
0.21,1.64,16.887
0.21,1.65,16.874
0.21,1.66,16.86
0.21,1.67,16.844
0.21,1.68,16.826
0.21,1.69,16.807
0.21,1.7,16.786
0.21,1.71,16.763
0.21,1.72,16.739
0.21,1.73,16.713
0.21,1.74,16.685
0.21,1.75,16.656
0.21,1.76,16.625
0.21,1.77,16.592
0.21,1.78,16.558
0.21,1.79,16.522
0.21,1.8,16.485
0.21,1.81,16.445
0.21,1.82,16.404
0.21,1.83,16.362
0.21,1.84,16.318
0.21,1.85,16.272
0.21,1.86,16.224
0.21,1.87,16.175
0.21,1.88,16.124
0.21,1.89,16.072
0.21,1.9,16.018
0.21,1.91,15.963
0.21,1.92,15.906
0.21,1.93,15.847
0.21,1.94,15.787
0.21,1.95,15.725
0.21,1.96,15.661
0.21,1.97,15.596
0.21,1.98,15.53
0.21,1.99,15.462
0.21,2,15.392
0.21,2.01,15.321
0.21,2.02,15.248
0.21,2.03,15.174
0.21,2.04,15.098
0.21,2.05,15.021
0.21,2.06,14.942
0.21,2.07,14.861
0.21,2.08,14.78
0.21,2.09,14.696
0.21,2.1,14.612
0.21,2.11,14.526
0.21,2.12,14.438
0.21,2.13,14.349
0.21,2.14,14.258
0.21,2.15,14.166
0.21,2.16,14.073
0.21,2.17,13.978
0.21,2.18,13.882
0.21,2.19,13.785
0.21,2.2,13.686
0.21,2.21,13.585
0.21,2.22,13.484
0.21,2.23,13.381
0.21,2.24,13.276
0.21,2.25,13.171
0.21,2.26,13.064
0.21,2.27,12.955
0.21,2.28,12.846
0.21,2.29,12.735
0.21,2.3,12.623
0.21,2.31,12.509
0.21,2.32,12.395
0.21,2.33,12.279
0.21,2.34,12.162
0.21,2.35,12.043
0.21,2.36,11.924
0.21,2.37,11.803
0.21,2.38,11.681
0.21,2.39,11.558
0.21,2.4,11.434
0.21,2.41,11.308
0.21,2.42,11.182
0.21,2.43,11.054
0.21,2.44,10.925
0.21,2.45,10.796
0.21,2.46,10.665
0.21,2.47,10.533
0.21,2.48,10.4
0.21,2.49,10.266
0.21,2.5,10.13
0.21,2.51,9.9943
0.21,2.52,9.8572
0.21,2.53,9.7191
0.21,2.54,9.58
0.21,2.55,9.44
0.21,2.56,9.299
0.21,2.57,9.1571
0.21,2.58,9.0143
0.21,2.59,8.8706
0.21,2.6,8.726
0.21,2.61,8.5805
0.21,2.62,8.4342
0.21,2.63,8.287
0.21,2.64,8.139
0.21,2.65,7.9901
0.21,2.66,7.8405
0.21,2.67,7.6901
0.21,2.68,7.5389
0.21,2.69,7.387
0.21,2.7,7.2343
0.21,2.71,7.0809
0.21,2.72,6.9268
0.21,2.73,6.7721
0.21,2.74,6.6166
0.21,2.75,6.4604
0.21,2.76,6.3037
0.21,2.77,6.1463
0.21,2.78,5.9882
0.21,2.79,5.8296
0.21,2.8,5.6704
0.21,2.81,5.5106
0.21,2.82,5.3503
0.21,2.83,5.1895
0.21,2.84,5.0281
0.21,2.85,4.8662
0.21,2.86,4.7038
0.21,2.87,4.541
0.21,2.88,4.3777
0.21,2.89,4.214
0.21,2.9,4.0498
0.21,2.91,3.8853
0.21,2.92,3.7203
0.21,2.93,3.555
0.21,2.94,3.3893
0.21,2.95,3.2233
0.21,2.96,3.057
0.21,2.97,2.8903
0.21,2.98,2.7234
0.21,2.99,2.5562
0.21,3,2.3888
0.21,3.01,2.2211
0.21,3.02,2.0532
0.21,3.03,1.885
0.21,3.04,1.7167
0.21,3.05,1.5482
0.21,3.06,1.3796
0.21,3.07,1.2108
0.21,3.08,1.0419
0.21,3.09,0.87293
0.21,3.1,0.70384
0.21,3.11,0.53469
0.21,3.12,0.36547
0.21,3.13,0.19623
0.21,3.14,0.026959
0.22,0,0
0.22,0.01,0.1772
0.22,0.02,0.35439
0.22,0.03,0.53154
0.22,0.04,0.70863
0.22,0.05,0.88566
0.22,0.06,1.0626
0.22,0.07,1.2394
0.22,0.08,1.4161
0.22,0.09,1.5927
0.22,0.1,1.7691
0.22,0.11,1.9453
0.22,0.12,2.1214
0.22,0.13,2.2972
0.22,0.14,2.4728
0.22,0.15,2.6481
0.22,0.16,2.8232
0.22,0.17,2.998
0.22,0.18,3.1725
0.22,0.19,3.3467
0.22,0.2,3.5205
0.22,0.21,3.694
0.22,0.22,3.8671
0.22,0.23,4.0399
0.22,0.24,4.2122
0.22,0.25,4.3841
0.22,0.26,4.5556
0.22,0.27,4.7266
0.22,0.28,4.8972
0.22,0.29,5.0672
0.22,0.3,5.2368
0.22,0.31,5.4058
0.22,0.32,5.5743
0.22,0.33,5.7422
0.22,0.34,5.9096
0.22,0.35,6.0763
0.22,0.36,6.2425
0.22,0.37,6.408
0.22,0.38,6.5729
0.22,0.39,6.7371
0.22,0.4,6.9007
0.22,0.41,7.0636
0.22,0.42,7.2257
0.22,0.43,7.3872
0.22,0.44,7.5479
0.22,0.45,7.7078
0.22,0.46,7.867
0.22,0.47,8.0254
0.22,0.48,8.183
0.22,0.49,8.3397
0.22,0.5,8.4957
0.22,0.51,8.6507
0.22,0.52,8.805
0.22,0.53,8.9583
0.22,0.54,9.1107
0.22,0.55,9.2623
0.22,0.56,9.4129
0.22,0.57,9.5626
0.22,0.58,9.7113
0.22,0.59,9.859
0.22,0.6,10.006
0.22,0.61,10.151
0.22,0.62,10.296
0.22,0.63,10.44
0.22,0.64,10.583
0.22,0.65,10.724
0.22,0.66,10.865
0.22,0.67,11.004
0.22,0.68,11.143
0.22,0.69,11.28
0.22,0.7,11.416
0.22,0.71,11.551
0.22,0.72,11.685
0.22,0.73,11.817
0.22,0.74,11.949
0.22,0.75,12.079
0.22,0.76,12.208
0.22,0.77,12.336
0.22,0.78,12.462
0.22,0.79,12.588
0.22,0.8,12.712
0.22,0.81,12.835
0.22,0.82,12.956
0.22,0.83,13.077
0.22,0.84,13.195
0.22,0.85,13.313
0.22,0.86,13.429
0.22,0.87,13.544
0.22,0.88,13.658
0.22,0.89,13.77
0.22,0.9,13.881
0.22,0.91,13.99
0.22,0.92,14.098
0.22,0.93,14.205
0.22,0.94,14.31
0.22,0.95,14.414
0.22,0.96,14.516
0.22,0.97,14.617
0.22,0.98,14.717
0.22,0.99,14.815
0.22,1,14.911
0.22,1.01,15.006
0.22,1.02,15.1
0.22,1.03,15.192
0.22,1.04,15.282
0.22,1.05,15.371
0.22,1.06,15.459
0.22,1.07,15.544
0.22,1.08,15.629
0.22,1.09,15.711
0.22,1.1,15.793
0.22,1.11,15.872
0.22,1.12,15.95
0.22,1.13,16.027
0.22,1.14,16.101
0.22,1.15,16.175
0.22,1.16,16.246
0.22,1.17,16.316
0.22,1.18,16.384
0.22,1.19,16.451
0.22,1.2,16.516
0.22,1.21,16.58
0.22,1.22,16.641
0.22,1.23,16.701
0.22,1.24,16.76
0.22,1.25,16.816
0.22,1.26,16.872
0.22,1.27,16.925
0.22,1.28,16.977
0.22,1.29,17.026
0.22,1.3,17.075
0.22,1.31,17.121
0.22,1.32,17.166
0.22,1.33,17.209
0.22,1.34,17.251
0.22,1.35,17.29
0.22,1.36,17.328
0.22,1.37,17.364
0.22,1.38,17.399
0.22,1.39,17.432
0.22,1.4,17.463
0.22,1.41,17.492
0.22,1.42,17.519
0.22,1.43,17.545
0.22,1.44,17.569
0.22,1.45,17.591
0.22,1.46,17.612
0.22,1.47,17.631
0.22,1.48,17.648
0.22,1.49,17.663
0.22,1.5,17.676
0.22,1.51,17.688
0.22,1.52,17.698
0.22,1.53,17.706
0.22,1.54,17.712
0.22,1.55,17.717
0.22,1.56,17.719
0.22,1.57,17.72
0.22,1.58,17.72
0.22,1.59,17.717
0.22,1.6,17.713
0.22,1.61,17.707
0.22,1.62,17.699
0.22,1.63,17.689
0.22,1.64,17.678
0.22,1.65,17.665
0.22,1.66,17.65
0.22,1.67,17.633
0.22,1.68,17.615
0.22,1.69,17.595
0.22,1.7,17.573
0.22,1.71,17.549
0.22,1.72,17.524
0.22,1.73,17.496
0.22,1.74,17.467
0.22,1.75,17.437
0.22,1.76,17.404
0.22,1.77,17.37
0.22,1.78,17.334
0.22,1.79,17.296
0.22,1.8,17.257
0.22,1.81,17.216
0.22,1.82,17.173
0.22,1.83,17.129
0.22,1.84,17.082
0.22,1.85,17.034
0.22,1.86,16.985
0.22,1.87,16.933
0.22,1.88,16.88
0.22,1.89,16.825
0.22,1.9,16.769
0.22,1.91,16.711
0.22,1.92,16.651
0.22,1.93,16.59
0.22,1.94,16.526
0.22,1.95,16.462
0.22,1.96,16.395
0.22,1.97,16.327
0.22,1.98,16.257
0.22,1.99,16.186
0.22,2,16.113
0.22,2.01,16.039
0.22,2.02,15.963
0.22,2.03,15.885
0.22,2.04,15.805
0.22,2.05,15.725
0.22,2.06,15.642
0.22,2.07,15.558
0.22,2.08,15.472
0.22,2.09,15.385
0.22,2.1,15.297
0.22,2.11,15.206
0.22,2.12,15.115
0.22,2.13,15.021
0.22,2.14,14.927
0.22,2.15,14.83
0.22,2.16,14.733
0.22,2.17,14.633
0.22,2.18,14.533
0.22,2.19,14.431
0.22,2.2,14.327
0.22,2.21,14.222
0.22,2.22,14.116
0.22,2.23,14.008
0.22,2.24,13.898
0.22,2.25,13.788
0.22,2.26,13.676
0.22,2.27,13.562
0.22,2.28,13.448
0.22,2.29,13.332
0.22,2.3,13.214
0.22,2.31,13.096
0.22,2.32,12.976
0.22,2.33,12.854
0.22,2.34,12.732
0.22,2.35,12.608
0.22,2.36,12.483
0.22,2.37,12.356
0.22,2.38,12.228
0.22,2.39,12.1
0.22,2.4,11.97
0.22,2.41,11.838
0.22,2.42,11.706
0.22,2.43,11.572
0.22,2.44,11.437
0.22,2.45,11.302
0.22,2.46,11.164
0.22,2.47,11.026
0.22,2.48,10.887
0.22,2.49,10.747
0.22,2.5,10.605
0.22,2.51,10.463
0.22,2.52,10.319
0.22,2.53,10.175
0.22,2.54,10.029
0.22,2.55,9.8824
0.22,2.56,9.7349
0.22,2.57,9.5863
0.22,2.58,9.4368
0.22,2.59,9.2863
0.22,2.6,9.1349
0.22,2.61,8.9826
0.22,2.62,8.8294
0.22,2.63,8.6754
0.22,2.64,8.5204
0.22,2.65,8.3646
0.22,2.66,8.208
0.22,2.67,8.0505
0.22,2.68,7.8923
0.22,2.69,7.7332
0.22,2.7,7.5734
0.22,2.71,7.4128
0.22,2.72,7.2515
0.22,2.73,7.0894
0.22,2.74,6.9267
0.22,2.75,6.7632
0.22,2.76,6.5991
0.22,2.77,6.4343
0.22,2.78,6.2689
0.22,2.79,6.1028
0.22,2.8,5.9362
0.22,2.81,5.7689
0.22,2.82,5.6011
0.22,2.83,5.4327
0.22,2.84,5.2637
0.22,2.85,5.0943
0.22,2.86,4.9243
0.22,2.87,4.7538
0.22,2.88,4.5829
0.22,2.89,4.4115
0.22,2.9,4.2396
0.22,2.91,4.0674
0.22,2.92,3.8947
0.22,2.93,3.7216
0.22,2.94,3.5482
0.22,2.95,3.3744
0.22,2.96,3.2003
0.22,2.97,3.0258
0.22,2.98,2.8511
0.22,2.99,2.676
0.22,3,2.5007
0.22,3.01,2.3252
0.22,3.02,2.1494
0.22,3.03,1.9734
0.22,3.04,1.7972
0.22,3.05,1.6208
0.22,3.06,1.4443
0.22,3.07,1.2676
0.22,3.08,1.0908
0.22,3.09,0.91384
0.22,3.1,0.73683
0.22,3.11,0.55974
0.22,3.12,0.3826
0.22,3.13,0.20542
0.22,3.14,0.028223
0.23,0,0
0.23,0.01,0.18512
0.23,0.02,0.37022
0.23,0.03,0.55528
0.23,0.04,0.74028
0.23,0.05,0.92522
0.23,0.06,1.1101
0.23,0.07,1.2948
0.23,0.08,1.4794
0.23,0.09,1.6638
0.23,0.1,1.8481
0.23,0.11,2.0322
0.23,0.12,2.2161
0.23,0.13,2.3998
0.23,0.14,2.5832
0.23,0.15,2.7664
0.23,0.16,2.9493
0.23,0.17,3.1319
0.23,0.18,3.3142
0.23,0.19,3.4962
0.23,0.2,3.6778
0.23,0.21,3.859
0.23,0.22,4.0399
0.23,0.23,4.2203
0.23,0.24,4.4004
0.23,0.25,4.58
0.23,0.26,4.7591
0.23,0.27,4.9377
0.23,0.28,5.1159
0.23,0.29,5.2936
0.23,0.3,5.4707
0.23,0.31,5.6473
0.23,0.32,5.8233
0.23,0.33,5.9987
0.23,0.34,6.1735
0.23,0.35,6.3477
0.23,0.36,6.5213
0.23,0.37,6.6942
0.23,0.38,6.8665
0.23,0.39,7.0381
0.23,0.4,7.2089
0.23,0.41,7.3791
0.23,0.42,7.5485
0.23,0.43,7.7171
0.23,0.44,7.885
0.23,0.45,8.0521
0.23,0.46,8.2184
0.23,0.47,8.3838
0.23,0.48,8.5485
0.23,0.49,8.7122
0.23,0.5,8.8751
0.23,0.51,9.0372
0.23,0.52,9.1983
0.23,0.53,9.3585
0.23,0.54,9.5177
0.23,0.55,9.676
0.23,0.56,9.8333
0.23,0.57,9.9897
0.23,0.58,10.145
0.23,0.59,10.299
0.23,0.6,10.453
0.23,0.61,10.605
0.23,0.62,10.756
0.23,0.63,10.906
0.23,0.64,11.055
0.23,0.65,11.203
0.23,0.66,11.35
0.23,0.67,11.496
0.23,0.68,11.64
0.23,0.69,11.784
0.23,0.7,11.926
0.23,0.71,12.067
0.23,0.72,12.207
0.23,0.73,12.345
0.23,0.74,12.482
0.23,0.75,12.619
0.23,0.76,12.753
0.23,0.77,12.887
0.23,0.78,13.019
0.23,0.79,13.15
0.23,0.8,13.28
0.23,0.81,13.408
0.23,0.82,13.535
0.23,0.83,13.661
0.23,0.84,13.785
0.23,0.85,13.908
0.23,0.86,14.029
0.23,0.87,14.149
0.23,0.88,14.268
0.23,0.89,14.385
0.23,0.9,14.501
0.23,0.91,14.615
0.23,0.92,14.728
0.23,0.93,14.84
0.23,0.94,14.95
0.23,0.95,15.058
0.23,0.96,15.165
0.23,0.97,15.27
0.23,0.98,15.374
0.23,0.99,15.477
0.23,1,15.577
0.23,1.01,15.677
0.23,1.02,15.774
0.23,1.03,15.87
0.23,1.04,15.965
0.23,1.05,16.058
0.23,1.06,16.149
0.23,1.07,16.239
0.23,1.08,16.327
0.23,1.09,16.413
0.23,1.1,16.498
0.23,1.11,16.581
0.23,1.12,16.663
0.23,1.13,16.743
0.23,1.14,16.821
0.23,1.15,16.897
0.23,1.16,16.972
0.23,1.17,17.045
0.23,1.18,17.116
0.23,1.19,17.186
0.23,1.2,17.254
0.23,1.21,17.32
0.23,1.22,17.385
0.23,1.23,17.447
0.23,1.24,17.508
0.23,1.25,17.568
0.23,1.26,17.625
0.23,1.27,17.681
0.23,1.28,17.735
0.23,1.29,17.787
0.23,1.3,17.837
0.23,1.31,17.886
0.23,1.32,17.933
0.23,1.33,17.978
0.23,1.34,18.021
0.23,1.35,18.063
0.23,1.36,18.102
0.23,1.37,18.14
0.23,1.38,18.176
0.23,1.39,18.21
0.23,1.4,18.243
0.23,1.41,18.273
0.23,1.42,18.302
0.23,1.43,18.329
0.23,1.44,18.354
0.23,1.45,18.377
0.23,1.46,18.399
0.23,1.47,18.418
0.23,1.48,18.436
0.23,1.49,18.452
0.23,1.5,18.466
0.23,1.51,18.478
0.23,1.52,18.488
0.23,1.53,18.497
0.23,1.54,18.503
0.23,1.55,18.508
0.23,1.56,18.511
0.23,1.57,18.512
0.23,1.58,18.511
0.23,1.59,18.509
0.23,1.6,18.504
0.23,1.61,18.498
0.23,1.62,18.49
0.23,1.63,18.48
0.23,1.64,18.468
0.23,1.65,18.454
0.23,1.66,18.438
0.23,1.67,18.421
0.23,1.68,18.402
0.23,1.69,18.381
0.23,1.7,18.358
0.23,1.71,18.333
0.23,1.72,18.306
0.23,1.73,18.278
0.23,1.74,18.248
0.23,1.75,18.216
0.23,1.76,18.182
0.23,1.77,18.146
0.23,1.78,18.108
0.23,1.79,18.069
0.23,1.8,18.028
0.23,1.81,17.985
0.23,1.82,17.94
0.23,1.83,17.894
0.23,1.84,17.845
0.23,1.85,17.795
0.23,1.86,17.743
0.23,1.87,17.69
0.23,1.88,17.634
0.23,1.89,17.577
0.23,1.9,17.518
0.23,1.91,17.457
0.23,1.92,17.395
0.23,1.93,17.331
0.23,1.94,17.265
0.23,1.95,17.197
0.23,1.96,17.128
0.23,1.97,17.056
0.23,1.98,16.984
0.23,1.99,16.909
0.23,2,16.833
0.23,2.01,16.755
0.23,2.02,16.676
0.23,2.03,16.594
0.23,2.04,16.511
0.23,2.05,16.427
0.23,2.06,16.341
0.23,2.07,16.253
0.23,2.08,16.163
0.23,2.09,16.072
0.23,2.1,15.98
0.23,2.11,15.886
0.23,2.12,15.79
0.23,2.13,15.692
0.23,2.14,15.593
0.23,2.15,15.493
0.23,2.16,15.391
0.23,2.17,15.287
0.23,2.18,15.182
0.23,2.19,15.075
0.23,2.2,14.967
0.23,2.21,14.857
0.23,2.22,14.746
0.23,2.23,14.633
0.23,2.24,14.519
0.23,2.25,14.404
0.23,2.26,14.287
0.23,2.27,14.168
0.23,2.28,14.048
0.23,2.29,13.927
0.23,2.3,13.805
0.23,2.31,13.68
0.23,2.32,13.555
0.23,2.33,13.428
0.23,2.34,13.3
0.23,2.35,13.171
0.23,2.36,13.04
0.23,2.37,12.908
0.23,2.38,12.775
0.23,2.39,12.64
0.23,2.4,12.504
0.23,2.41,12.367
0.23,2.42,12.229
0.23,2.43,12.089
0.23,2.44,11.948
0.23,2.45,11.806
0.23,2.46,11.663
0.23,2.47,11.519
0.23,2.48,11.373
0.23,2.49,11.227
0.23,2.5,11.079
0.23,2.51,10.93
0.23,2.52,10.78
0.23,2.53,10.629
0.23,2.54,10.477
0.23,2.55,10.324
0.23,2.56,10.17
0.23,2.57,10.015
0.23,2.58,9.8583
0.23,2.59,9.7011
0.23,2.6,9.543
0.23,2.61,9.3839
0.23,2.62,9.2238
0.23,2.63,9.0629
0.23,2.64,8.901
0.23,2.65,8.7382
0.23,2.66,8.5746
0.23,2.67,8.4101
0.23,2.68,8.2448
0.23,2.69,8.0786
0.23,2.7,7.9117
0.23,2.71,7.7439
0.23,2.72,7.5754
0.23,2.73,7.4061
0.23,2.74,7.2361
0.23,2.75,7.0653
0.23,2.76,6.8939
0.23,2.77,6.7217
0.23,2.78,6.5489
0.23,2.79,6.3754
0.23,2.8,6.2013
0.23,2.81,6.0266
0.23,2.82,5.8512
0.23,2.83,5.6753
0.23,2.84,5.4988
0.23,2.85,5.3218
0.23,2.86,5.1442
0.23,2.87,4.9662
0.23,2.88,4.7876
0.23,2.89,4.6085
0.23,2.9,4.429
0.23,2.91,4.249
0.23,2.92,4.0686
0.23,2.93,3.8878
0.23,2.94,3.7067
0.23,2.95,3.5251
0.23,2.96,3.3432
0.23,2.97,3.161
0.23,2.98,2.9784
0.23,2.99,2.7956
0.23,3,2.6124
0.23,3.01,2.429
0.23,3.02,2.2454
0.23,3.03,2.0615
0.23,3.04,1.8775
0.23,3.05,1.6932
0.23,3.06,1.5088
0.23,3.07,1.3242
0.23,3.08,1.1395
0.23,3.09,0.95466
0.23,3.1,0.76974
0.23,3.11,0.58475
0.23,3.12,0.39969
0.23,3.13,0.2146
0.23,3.14,0.029483
0.24,0,0
0.24,0.01,0.19301
0.24,0.02,0.38601
0.24,0.03,0.57897
0.24,0.04,0.77186
0.24,0.05,0.96468
0.24,0.06,1.1574
0.24,0.07,1.35
0.24,0.08,1.5425
0.24,0.09,1.7348
0.24,0.1,1.927
0.24,0.11,2.1189
0.24,0.12,2.3107
0.24,0.13,2.5022
0.24,0.14,2.6934
0.24,0.15,2.8844
0.24,0.16,3.0751
0.24,0.17,3.2655
0.24,0.18,3.4556
0.24,0.19,3.6453
0.24,0.2,3.8347
0.24,0.21,4.0236
0.24,0.22,4.2122
0.24,0.23,4.4004
0.24,0.24,4.5881
0.24,0.25,4.7753
0.24,0.26,4.9621
0.24,0.27,5.1484
0.24,0.28,5.3341
0.24,0.29,5.5194
0.24,0.3,5.7041
0.24,0.31,5.8882
0.24,0.32,6.0717
0.24,0.33,6.2546
0.24,0.34,6.4369
0.24,0.35,6.6185
0.24,0.36,6.7995
0.24,0.37,6.9798
0.24,0.38,7.1594
0.24,0.39,7.3383
0.24,0.4,7.5164
0.24,0.41,7.6939
0.24,0.42,7.8705
0.24,0.43,8.0463
0.24,0.44,8.2214
0.24,0.45,8.3956
0.24,0.46,8.569
0.24,0.47,8.7415
0.24,0.48,8.9131
0.24,0.49,9.0839
0.24,0.5,9.2537
0.24,0.51,9.4227
0.24,0.52,9.5906
0.24,0.53,9.7577
0.24,0.54,9.9237
0.24,0.55,10.089
0.24,0.56,10.253
0.24,0.57,10.416
0.24,0.58,10.578
0.24,0.59,10.739
0.24,0.6,10.899
0.24,0.61,11.057
0.24,0.62,11.215
0.24,0.63,11.372
0.24,0.64,11.527
0.24,0.65,11.681
0.24,0.66,11.834
0.24,0.67,11.986
0.24,0.68,12.137
0.24,0.69,12.286
0.24,0.7,12.435
0.24,0.71,12.582
0.24,0.72,12.727
0.24,0.73,12.872
0.24,0.74,13.015
0.24,0.75,13.157
0.24,0.76,13.297
0.24,0.77,13.437
0.24,0.78,13.575
0.24,0.79,13.711
0.24,0.8,13.846
0.24,0.81,13.98
0.24,0.82,14.112
0.24,0.83,14.243
0.24,0.84,14.373
0.24,0.85,14.501
0.24,0.86,14.628
0.24,0.87,14.753
0.24,0.88,14.877
0.24,0.89,14.999
0.24,0.9,15.12
0.24,0.91,15.239
0.24,0.92,15.356
0.24,0.93,15.473
0.24,0.94,15.587
0.24,0.95,15.7
0.24,0.96,15.812
0.24,0.97,15.922
0.24,0.98,16.03
0.24,0.99,16.137
0.24,1,16.242
0.24,1.01,16.345
0.24,1.02,16.447
0.24,1.03,16.547
0.24,1.04,16.646
0.24,1.05,16.743
0.24,1.06,16.838
0.24,1.07,16.931
0.24,1.08,17.023
0.24,1.09,17.113
0.24,1.1,17.202
0.24,1.11,17.289
0.24,1.12,17.373
0.24,1.13,17.457
0.24,1.14,17.538
0.24,1.15,17.618
0.24,1.16,17.696
0.24,1.17,17.772
0.24,1.18,17.846
0.24,1.19,17.919
0.24,1.2,17.99
0.24,1.21,18.059
0.24,1.22,18.126
0.24,1.23,18.192
0.24,1.24,18.255
0.24,1.25,18.317
0.24,1.26,18.377
0.24,1.27,18.435
0.24,1.28,18.491
0.24,1.29,18.546
0.24,1.3,18.598
0.24,1.31,18.649
0.24,1.32,18.698
0.24,1.33,18.745
0.24,1.34,18.79
0.24,1.35,18.833
0.24,1.36,18.874
0.24,1.37,18.914
0.24,1.38,18.951
0.24,1.39,18.987
0.24,1.4,19.021
0.24,1.41,19.053
0.24,1.42,19.083
0.24,1.43,19.111
0.24,1.44,19.137
0.24,1.45,19.161
0.24,1.46,19.183
0.24,1.47,19.204
0.24,1.48,19.222
0.24,1.49,19.239
0.24,1.5,19.253
0.24,1.51,19.266
0.24,1.52,19.277
0.24,1.53,19.286
0.24,1.54,19.293
0.24,1.55,19.298
0.24,1.56,19.301
0.24,1.57,19.302
0.24,1.58,19.301
0.24,1.59,19.298
0.24,1.6,19.294
0.24,1.61,19.287
0.24,1.62,19.278
0.24,1.63,19.268
0.24,1.64,19.256
0.24,1.65,19.241
0.24,1.66,19.225
0.24,1.67,19.207
0.24,1.68,19.187
0.24,1.69,19.165
0.24,1.7,19.141
0.24,1.71,19.115
0.24,1.72,19.087
0.24,1.73,19.058
0.24,1.74,19.026
0.24,1.75,18.993
0.24,1.76,18.957
0.24,1.77,18.92
0.24,1.78,18.881
0.24,1.79,18.84
0.24,1.8,18.797
0.24,1.81,18.752
0.24,1.82,18.705
0.24,1.83,18.657
0.24,1.84,18.607
0.24,1.85,18.554
0.24,1.86,18.5
0.24,1.87,18.444
0.24,1.88,18.386
0.24,1.89,18.327
0.24,1.9,18.265
0.24,1.91,18.202
0.24,1.92,18.137
0.24,1.93,18.07
0.24,1.94,18.001
0.24,1.95,17.931
0.24,1.96,17.858
0.24,1.97,17.784
0.24,1.98,17.708
0.24,1.99,17.63
0.24,2,17.551
0.24,2.01,17.47
0.24,2.02,17.387
0.24,2.03,17.302
0.24,2.04,17.216
0.24,2.05,17.128
0.24,2.06,17.038
0.24,2.07,16.946
0.24,2.08,16.853
0.24,2.09,16.758
0.24,2.1,16.661
0.24,2.11,16.563
0.24,2.12,16.463
0.24,2.13,16.362
0.24,2.14,16.258
0.24,2.15,16.154
0.24,2.16,16.047
0.24,2.17,15.939
0.24,2.18,15.829
0.24,2.19,15.718
0.24,2.2,15.605
0.24,2.21,15.491
0.24,2.22,15.375
0.24,2.23,15.258
0.24,2.24,15.139
0.24,2.25,15.018
0.24,2.26,14.896
0.24,2.27,14.773
0.24,2.28,14.648
0.24,2.29,14.521
0.24,2.3,14.393
0.24,2.31,14.264
0.24,2.32,14.133
0.24,2.33,14.001
0.24,2.34,13.868
0.24,2.35,13.733
0.24,2.36,13.596
0.24,2.37,13.459
0.24,2.38,13.32
0.24,2.39,13.179
0.24,2.4,13.038
0.24,2.41,12.895
0.24,2.42,12.75
0.24,2.43,12.605
0.24,2.44,12.458
0.24,2.45,12.31
0.24,2.46,12.161
0.24,2.47,12.01
0.24,2.48,11.858
0.24,2.49,11.706
0.24,2.5,11.552
0.24,2.51,11.396
0.24,2.52,11.24
0.24,2.53,11.083
0.24,2.54,10.924
0.24,2.55,10.764
0.24,2.56,10.604
0.24,2.57,10.442
0.24,2.58,10.279
0.24,2.59,10.115
0.24,2.6,9.9501
0.24,2.61,9.7842
0.24,2.62,9.6173
0.24,2.63,9.4495
0.24,2.64,9.2807
0.24,2.65,9.111
0.24,2.66,8.9404
0.24,2.67,8.7689
0.24,2.68,8.5965
0.24,2.69,8.4233
0.24,2.7,8.2492
0.24,2.71,8.0743
0.24,2.72,7.8985
0.24,2.73,7.722
0.24,2.74,7.5448
0.24,2.75,7.3667
0.24,2.76,7.1879
0.24,2.77,7.0085
0.24,2.78,6.8283
0.24,2.79,6.6474
0.24,2.8,6.4659
0.24,2.81,6.2837
0.24,2.82,6.1009
0.24,2.83,5.9174
0.24,2.84,5.7334
0.24,2.85,5.5488
0.24,2.86,5.3637
0.24,2.87,5.178
0.24,2.88,4.9918
0.24,2.89,4.8051
0.24,2.9,4.6179
0.24,2.91,4.4303
0.24,2.92,4.2422
0.24,2.93,4.0537
0.24,2.94,3.8648
0.24,2.95,3.6755
0.24,2.96,3.4858
0.24,2.97,3.2958
0.24,2.98,3.1055
0.24,2.99,2.9148
0.24,3,2.7239
0.24,3.01,2.5326
0.24,3.02,2.3412
0.24,3.03,2.1495
0.24,3.04,1.9575
0.24,3.05,1.7654
0.24,3.06,1.5731
0.24,3.07,1.3807
0.24,3.08,1.1881
0.24,3.09,0.99539
0.24,3.1,0.80258
0.24,3.11,0.60969
0.24,3.12,0.41674
0.24,3.13,0.22375
0.24,3.14,0.030741
0.25,0,0
0.25,0.01,0.20089
0.25,0.02,0.40176
0.25,0.03,0.60259
0.25,0.04,0.80337
0.25,0.05,1.0041
0.25,0.06,1.2046
0.25,0.07,1.4051
0.25,0.08,1.6054
0.25,0.09,1.8056
0.25,0.1,2.0056
0.25,0.11,2.2054
0.25,0.12,2.405
0.25,0.13,2.6043
0.25,0.14,2.8034
0.25,0.15,3.0021
0.25,0.16,3.2006
